geo_altitude,baro_altitude,altitude_diff
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
12092.94,11597.64,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
11765.28,11269.98,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
10271.76,9776.46,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
12077.7,11582.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
10843.26,10347.96,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
12077.7,11582.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
13601.7,13106.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
10172.7,9677.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9029.7,8534.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
8869.68,8374.38,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
12077.7,11582.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9342.12,8846.82,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
11468.1,10972.8,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
13601.7,13106.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
10553.7,10058.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
11155.68,10660.38,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
10828.02,10332.72,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
12077.7,11582.4,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
9601.2,9105.9,495.3000000000011
11468.1,10972.8,495.3000000000011
9601.2,9105.9,495.3000000000011
8892.54,8397.24,495.3000000000011
7856.22,7360.92,495.3000000000002
8473.44,7978.14,495.3000000000002
8069.58,7574.28,495.3000000000002
8001.0,7505.7,495.3000000000002
8442.96,7947.66,495.2999999999993
11772.9,11277.6,495.2999999999993
8442.96,7947.66,495.2999999999993
11772.9,11277.6,495.2999999999993
11163.3,10668.0,495.2999999999993
11163.3,10668.0,495.2999999999993
10858.5,10363.2,495.2999999999993
11163.3,10668.0,495.2999999999993
11300.46,10805.16,495.2999999999993
9829.8,9334.5,495.2999999999993
12062.46,11567.16,495.2999999999993
11772.9,11277.6,495.2999999999993
11163.3,10668.0,495.2999999999993
12984.48,12489.18,495.2999999999993
10911.84,10416.54,495.2999999999993
12070.08,11574.78,495.2999999999993
10858.5,10363.2,495.2999999999993
12382.5,11887.2,495.2999999999993
10858.5,10363.2,495.2999999999993
8831.58,8336.28,495.2999999999993
8496.3,8001.0,495.2999999999993
12062.46,11567.16,495.2999999999993
11772.9,11277.6,495.2999999999993
12382.5,11887.2,495.2999999999993
11163.3,10668.0,495.2999999999993
11772.9,11277.6,495.2999999999993
11475.72,10980.42,495.2999999999993
11475.72,10980.42,495.2999999999993
11772.9,11277.6,495.2999999999993
10858.5,10363.2,495.2999999999993
8823.96,8328.66,495.2999999999993
10858.5,10363.2,495.2999999999993
9867.9,9372.6,495.2999999999993
11772.9,11277.6,495.2999999999993
8724.9,8229.6,495.2999999999993
12984.48,12496.8,487.6800000000003
10393.68,9906.0,487.6800000000003
11155.68,10668.0,487.6800000000003
11155.68,10668.0,487.6800000000003
11460.48,10972.8,487.6800000000003
12070.08,11582.4,487.6800000000003
10553.7,10066.02,487.6800000000003
11765.28,11277.6,487.6800000000003
9029.7,8542.02,487.6800000000003
11460.48,10972.8,487.6800000000003
11155.68,10668.0,487.6800000000003
8641.08,8153.4,487.6800000000003
11765.28,11277.6,487.6800000000003
11765.28,11277.6,487.6800000000003
11460.48,10972.8,487.6800000000003
12070.08,11582.4,487.6800000000003
11750.04,11262.36,487.6800000000003
8001.0,7513.32,487.6800000000003
7947.66,7459.98,487.6800000000003
11468.1,10980.42,487.6800000000003
11460.48,10972.8,487.6800000000003
7680.96,7193.28,487.6800000000003
10546.08,10058.4,487.6800000000003
8054.34,7566.66,487.6800000000003
11986.26,11498.58,487.6800000000003
9723.12,9235.44,487.6800000000003
7726.68,7239.0,487.6800000000003
11460.48,10972.8,487.6800000000003
11765.28,11277.6,487.6800000000003
12070.08,11582.4,487.6800000000003
13594.08,13106.4,487.6800000000003
9265.92,8778.24,487.6800000000003
10995.66,10507.98,487.6800000000003
10241.28,9753.6,487.6800000000003
11765.28,11277.6,487.6800000000003
11460.48,10972.8,487.6800000000003
10241.28,9753.6,487.6800000000003
11155.68,10668.0,487.6800000000003
11155.68,10668.0,487.6800000000003
8542.02,8054.34,487.6800000000003
8503.92,8016.24,487.6800000000003
12984.48,12496.8,487.6800000000003
8831.58,8343.9,487.6800000000003
12984.48,12496.8,487.6800000000003
9936.48,9448.8,487.6800000000003
10546.08,10058.4,487.6800000000003
11765.28,11277.6,487.6800000000003
12070.08,11582.4,487.6800000000003
11536.68,11049.0,487.6800000000003
12070.08,11582.4,487.6800000000003
9738.36,9250.68,487.6800000000003
12672.06,12184.38,487.6800000000003
11460.48,10972.8,487.6800000000003
8107.68,7620.0,487.6800000000003
11727.18,11239.5,487.6800000000003
9631.68,9144.0,487.6800000000003
11468.1,10980.42,487.6800000000003
9936.48,9448.8,487.6800000000003
8100.06,7612.38,487.6800000000003
12679.68,12192.0,487.6800000000003
10241.28,9753.6,487.6800000000003
12984.48,12496.8,487.6800000000003
10500.36,10012.68,487.6800000000003
9410.7,8923.02,487.6800000000003
10393.68,9906.0,487.6800000000003
11148.06,10660.38,487.6800000000003
11468.1,10980.42,487.6800000000003
1127.76,640.08,487.67999999999995
8412.48,7924.8,487.6799999999994
7886.7,7399.02,487.6799999999994
8237.22,7749.54,487.6799999999994
8084.82,7597.14,487.6799999999994
7200.9,6713.22,487.6799999999994
8549.64,8061.96,487.6799999999994
10850.88,10363.2,487.6799999999985
12374.88,11887.2,487.6799999999985
12374.88,11887.2,487.6799999999985
10157.46,9669.78,487.6799999999985
10088.88,9601.2,487.6799999999985
12374.88,11887.2,487.6799999999985
10088.88,9601.2,487.6799999999985
9014.46,8526.78,487.6799999999985
12374.88,11887.2,487.6799999999985
11163.3,10675.62,487.6799999999985
11452.86,10972.8,480.0600000000013
11765.28,11285.22,480.0600000000013
11750.04,11269.98,480.0600000000013
11452.86,10972.8,480.0600000000013
11452.86,10972.8,480.0600000000013
11452.86,10972.8,480.0600000000013
10828.02,10347.96,480.0600000000013
11452.86,10972.8,480.0600000000013
11750.04,11269.98,480.0600000000013
8244.84,7764.78,480.0600000000004
7406.64,6926.58,480.0600000000004
8336.28,7856.22,480.0600000000004
7680.96,7200.9,480.0600000000004
7978.14,7498.08,480.0600000000004
11635.74,11155.68,480.0599999999995
13586.46,13106.4,480.0599999999995
11148.06,10668.0,480.0599999999995
12070.08,11590.02,480.0599999999995
12070.08,11590.02,480.0599999999995
10843.26,10363.2,480.0599999999995
11148.06,10668.0,480.0599999999995
10850.88,10370.82,480.0599999999995
9624.06,9144.0,480.0599999999995
10538.46,10058.4,480.0599999999995
9075.42,8595.36,480.0599999999995
13578.84,13098.78,480.0599999999995
12367.26,11887.2,480.0599999999995
9319.26,8839.2,480.0599999999995
11757.66,11277.6,480.0599999999995
10538.46,10058.4,480.0599999999995
11757.66,11277.6,480.0599999999995
10835.64,10355.58,480.0599999999995
10843.26,10363.2,480.0599999999995
13586.46,13106.4,480.0599999999995
11148.06,10668.0,480.0599999999995
7056.12,6576.06,480.0599999999995
12054.84,11574.78,480.0599999999995
11757.66,11277.6,480.0599999999995
9296.4,8816.34,480.0599999999995
12062.46,11582.4,480.0599999999995
11148.06,10668.0,480.0599999999995
14196.06,13716.0,480.0599999999995
11148.06,10668.0,480.0599999999995
12359.64,11879.58,480.0599999999995
10843.26,10363.2,480.0599999999995
11155.68,10675.62,480.0599999999995
11148.06,10668.0,480.0599999999995
11757.66,11277.6,480.0599999999995
12070.08,11590.02,480.0599999999995
13578.84,13098.78,480.0599999999995
7818.12,7338.06,480.0599999999995
12054.84,11582.4,472.4400000000005
10530.84,10058.4,472.4400000000005
12664.44,12192.0,472.4400000000005
12054.84,11582.4,472.4400000000005
11750.04,11277.6,472.4400000000005
12054.84,11582.4,472.4400000000005
7780.02,7307.58,472.4400000000005
11742.42,11269.98,472.4400000000005
11750.04,11277.6,472.4400000000005
8229.6,7757.16,472.4400000000005
11750.04,11277.6,472.4400000000005
10843.26,10370.82,472.4400000000005
9006.84,8534.4,472.4400000000005
12969.24,12496.8,472.4400000000005
11750.04,11277.6,472.4400000000005
10530.84,10058.4,472.4400000000005
11430.0,10957.56,472.4400000000005
9944.1,9471.66,472.4400000000005
11750.04,11277.6,472.4400000000005
10530.84,10058.4,472.4400000000005
8351.52,7879.08,472.4400000000005
