callsign,velocity,baro_altitude,geo_altitude
QTR125  ,239.01,12192.0,12786.36
DLH1774 ,239.0,10066.02,10424.16
NKS2448 ,239.0,10972.8,11605.26
UAL500  ,238.95,10972.8,11628.12
LBT726  ,238.94,10972.8,11490.96
UAL1914 ,238.94,10058.4,10690.86
ASA302  ,238.88,10668.0,10744.2
SWA399  ,238.88,12496.8,13205.46
HLJ124  ,238.87,11277.6,12047.22
RPA4639 ,238.87,8503.92,9044.94
AAL2728 ,238.87,9753.6,10355.58
THY5YR  ,238.86,11887.2,12306.3
EWG7906 ,238.86,9235.44,9646.92
RYR92ML ,238.86,10972.8,11399.52
SEH4WA  ,238.85,10980.42,11490.96
IGO5247 ,238.84,10972.8,11643.36
THY3XH  ,238.83,11582.4,12047.22
OMA284  ,238.82,10363.2,10965.18
AVA065  ,238.82,11590.02,12291.06
EXS93H  ,238.82,11582.4,12031.98
ANA8516 ,238.82,10058.4,10759.44
TAM3837 ,238.82,7970.52,8442.96
AAL1604 ,238.81,8054.34,8542.02
FIN1930 ,238.79,10972.8,11445.24
SJV735  ,238.79,10980.42,11704.32
CPA595  ,238.78,8305.8,8823.96
SVA808  ,238.75,10668.0,11353.8
RYR9LL  ,238.75,11277.6,11650.98
JBU209  ,238.74,9105.9,9601.2
DAL184  ,238.73,10058.4,10530.84
DIR2027 ,238.73,10363.2,10957.56
DAL2353 ,238.73,9326.88,9890.76
TLM718  ,238.72,11277.6,12009.12
TOM29T  ,238.7,8580.12,8923.02
FDX5044 ,238.7,10363.2,11041.38
RPA3633 ,238.7,10058.4,10675.62
JST446  ,238.67,11277.6,11376.66
VOZ755  ,238.67,11285.22,11361.42
THY6AF  ,238.66,10675.62,11140.44
AAL1178 ,238.66,9898.38,10515.6
THY6LV  ,238.65,7231.38,7627.62
DAL410  ,238.63,10363.2,11010.9
ABY191  ,238.62,8663.94,9281.16
CPA257  ,238.61,12192.0,12870.18
RYR60FB ,238.61,10972.8,11269.98
FDA146  ,238.6,8816.34,9441.18
UPS914  ,238.59,9753.6,10416.54
UAE221  ,238.57,10972.8,11170.92
UPS300  ,238.55,12192.0,12885.42
ENT77ME ,238.53,10668.0,11071.86
DAL1385 ,238.52,9753.6,10347.96
AUA853  ,238.5,11285.22,11833.86
THY5VQ  ,238.5,10355.58,10774.68
GIA315  ,238.5,10363.2,11033.76
FDX89   ,238.47,11590.02,12230.1
AAL1853 ,238.46,10668.0,11285.22
AFL1735 ,238.46,10972.8,10965.18
WMT2SM  ,238.43,10355.58,10698.48
GAP2136 ,238.42,7642.86,8237.22
RPA5854 ,238.42,8229.6,8747.76
VLG4TR  ,238.41,10972.8,11506.2
QLK1502 ,238.41,11887.2,11955.78
THY99D  ,238.41,10668.0,11010.9
FDX1748 ,238.4,10980.42,11704.32
JBU302  ,238.4,10668.0,11323.32
UAL1309 ,238.4,10668.0,11308.08
MSR787  ,238.39,10972.8,11544.3
VIR138M ,238.39,8427.72,8763.0
RYR66ZH ,238.39,11277.6,11811.0
AAL1249 ,238.38,10972.8,11635.74
RYR2PG  ,238.35,7985.76,8542.02
GIA190  ,238.35,10363.2,11003.28
KQA113  ,238.34,12489.18,13045.44
N437MC  ,238.34,8122.92,8534.4
CFG068  ,238.33,10058.4,10469.88
SEH790  ,238.32,11590.02,12031.98
CPA2084 ,238.31,10668.0,11094.72
QTR1191 ,238.31,10058.4,10812.78
NOZ1LG  ,238.3,10972.8,11369.04
CXA8441 ,238.3,9784.08,10485.12
JST570  ,238.3,11285.22,11300.46
SVI2894 ,238.29,8633.46,9311.64
UAL507  ,238.29,11887.2,12382.5
EDV5453 ,238.28,10363.2,10995.66
TUI72L  ,238.25,10972.8,11353.8
UAL887  ,238.25,11277.6,11963.4
TNU699  ,238.22,10972.8,11643.36
VLG9XK  ,238.22,10675.62,11132.82
AAL2777 ,238.22,10058.4,10660.38
SXS9N   ,238.19,11887.2,12291.06
DAL2869 ,238.19,9144.0,9700.26
AMX057  ,238.19,11879.58,12580.62
EDV5171 ,238.14,10972.8,11658.6
MVLCC   ,238.14,11887.2,12131.04
ANA1280 ,238.13,10972.8,11689.08
PSRDR   ,238.12,11582.4,12268.2
UAL1048 ,238.12,10668.0,11323.32
RYR98DW ,238.12,10972.8,11643.36
UPS108  ,238.1,10363.2,10942.32
TAR473  ,238.1,10668.0,11163.3
UPS942  ,238.09,10073.64,10607.04
MGH262  ,238.09,11277.6,11727.18
TVS36Y  ,238.06,10058.4,10363.2
MSR789  ,238.06,11582.4,12298.68
JBU1224 ,238.04,10660.38,11300.46
DLH6AN  ,238.04,10363.2,10805.16
ABX803  ,238.02,10363.2,10965.18
ASA464  ,238.01,10058.4,10668.0
TGW266  ,238.01,11879.58,12649.2
IGO2575 ,238.01,10972.8,11727.18
EXS54DM ,238.01,9974.58,10507.98
KLM23F  ,238.0,11887.2,12306.3
AAL1225 ,237.98,11277.6,11955.78
TGZ627  ,237.97,10980.42,11391.9
JTD353  ,237.95,11277.6,11955.78
KLM1920 ,237.94,10058.4,10500.36
EIN543  ,237.92,10980.42,11430.0
EWG7FN  ,237.92,10965.18,11391.9
EXS45VK ,237.9,11582.4,12016.74
TVS7CH  ,237.9,10668.0,11102.34
CCA837  ,237.85,10972.8,11018.52
PGT436  ,237.79,10058.4,10447.02
EJU38YQ ,237.79,10972.8,11323.32
LBT757  ,237.78,10675.62,11125.2
ANA684  ,237.78,9456.42,10126.98
CPA840  ,237.77,10668.0,11338.56
SVA266  ,237.77,11887.2,12725.4
TVF17HP ,237.76,11887.2,12649.2
NKS2777 ,237.76,11269.98,11963.4
JIA5603 ,237.76,8427.72,8945.88
THY5BF  ,237.74,10050.78,10469.88
FDB1449 ,237.74,11582.4,11940.54
CES271  ,237.7,9448.8,10126.98
AAL171  ,237.7,9753.6,10355.58
THY1918 ,237.69,8839.2,9227.82
DAL1337 ,237.69,11590.02,12298.68
JIA5261 ,237.69,8694.42,9220.2
TVS9EK  ,237.69,9357.36,9761.22
SVA151  ,237.66,10972.8,11338.56
AAL28   ,237.66,7802.88,8244.84
VLG3YM  ,237.62,8359.14,8778.24
DAL925  ,237.62,11277.6,11262.36
NSZ5YD  ,237.61,11277.6,11704.32
DKH1574 ,237.6,10355.58,11087.1
SBI5542 ,237.6,11277.6,11361.42
CCA2693 ,237.6,10088.88,10774.68
RPA3629 ,237.58,8229.6,8671.56
TFL6DL  ,237.58,7170.42,7513.32
RYR7TU  ,237.56,11582.4,11902.44
NKS2351 ,237.54,11582.4,12252.96
EZY57NK ,237.54,11277.6,11719.56
AFR1889 ,237.53,7833.36,8115.3
DAL1221 ,237.52,7574.28,8008.62
KME9756 ,237.52,9151.62,9745.98
ELY2366 ,237.49,11277.6,12070.08
IGO68N  ,237.48,10629.9,11262.36
MAC342  ,237.45,10698.48,11445.24
DAL2664 ,237.45,10972.8,11628.12
DAL1255 ,237.43,10363.2,11033.76
RPA5612 ,237.42,10058.4,10690.86
CXA832  ,237.4,12489.18,13274.04
VOI701  ,237.4,10980.42,11628.12
TVS9FL  ,237.39,10668.0,10980.42
RYR51RT ,237.39,9311.64,9669.78
TRA158  ,237.38,10972.8,11414.76
KLM1959 ,237.36,11277.6,11727.18
EXS963Q ,237.36,10972.8,11262.36
HAL1604 ,237.35,12192.0,12900.66
DLH594  ,237.35,10668.0,11186.16
AIC2664 ,237.32,10668.0,11407.14
TLM674  ,237.31,9098.28,9677.4
BEL4WU  ,237.31,11277.6,11803.38
ENT99YF ,237.31,8115.3,8503.92
JBU1240 ,237.3,10363.2,11018.52
RYR699N ,237.29,11582.4,11940.54
LNK300R ,237.27,10972.8,11551.92
DLH1UH  ,237.22,9136.38,9570.72
RYR33JM ,237.22,9631.68,10020.3
SKY022  ,237.21,11277.6,12009.12
AIC2569 ,237.2,10050.78,10690.86
QTR32R  ,237.2,12184.38,12588.24
TLM715  ,237.19,11582.4,12336.78
MSC2970 ,237.16,10965.18,11567.16
FIN7PR  ,237.15,11887.2,12169.14
AAL1007 ,237.15,11582.4,12291.06
MSC2940 ,237.14,10988.04,11369.04
GIA435  ,237.12,10972.8,11681.46
SRR922  ,237.11,10363.2,10767.06
AEA82BR ,237.08,10972.8,11666.22
PGT77NL ,237.07,11582.4,11955.78
AEE825  ,237.07,11285.22,11711.94
EWG53B  ,237.05,10370.82,10873.74
EJU41NJ ,237.05,11041.38,11559.54
BAW528  ,237.02,11277.6,11818.62
SDM5567 ,237.0,10668.0,11452.86
RYR66LX ,237.0,10972.8,11346.18
THY6HG  ,237.0,11277.6,11696.7
UPS922  ,236.99,11590.02,12321.54
IGO8MH  ,236.99,10972.8,11727.18
AAL715  ,236.99,11574.78,12070.08
TVF64SP ,236.99,11277.6,11711.94
JBU737  ,236.99,10347.96,10988.04
LGL51E  ,236.94,9913.62,10500.36
EIN6NL  ,236.94,10972.8,11437.62
KLM90B  ,236.94,10363.2,10660.38
DAL695  ,236.94,10972.8,11650.98
RPA5631 ,236.91,11277.6,11955.78
AAL2527 ,236.9,9745.98,10347.96
NMA2221 ,236.9,10660.38,11483.34
AFR685  ,236.89,12192.0,12656.82
GLO9636 ,236.89,10972.8,11582.4
AAL121  ,236.89,10972.8,11178.54
MSR731  ,236.88,10972.8,11475.72
BCS6033 ,236.87,10058.4,10401.3
FIN8SM  ,236.85,11887.2,12306.3
SWA3209 ,236.85,9936.48,10538.46
JAF56H  ,236.83,11887.2,12420.6
JBU608  ,236.82,10058.4,10668.0
JBU2023 ,236.82,10363.2,10965.18
JAL698  ,236.82,11277.6,12062.46
NKS2299 ,236.82,8671.56,9212.58
AAL709  ,236.81,9814.56,10386.06
ADO74   ,236.79,9509.76,10119.36
JBU330  ,236.79,10675.62,11323.32
AKJ144C ,236.78,11582.4,12329.16
SXS5JR  ,236.77,11277.6,11628.12
UAL1613 ,236.77,9433.56,9989.82
DAL550  ,236.77,10972.8,11635.74
WUK3ZE  ,236.75,10363.2,10721.34
FDX4293 ,236.75,10668.0,11422.38
TWB246  ,236.74,8511.54,9075.42
NIA8213 ,236.72,10660.38,11346.18
AMX019  ,236.71,10797.54,11521.44
CSN8207 ,236.7,9486.9,10134.6
EZY59QV ,236.7,11277.6,11727.18
DAL1993 ,236.69,9624.06,10226.04
RYR25FK ,236.67,11269.98,11871.96
NKS2591 ,236.67,10972.8,11658.6
JIA5229 ,236.66,7635.24,8077.2
FIN08VD ,236.66,10668.0,11071.86
RYR57KY ,236.63,11887.2,12306.3
UAL2128 ,236.63,11201.4,11864.34
UPS32   ,236.62,10972.8,11681.46
TRA9212 ,236.61,10980.42,11498.58
SXS3A   ,236.61,11582.4,12024.36
VLG42TA ,236.61,10980.42,11650.98
BEL5RH  ,236.6,11277.6,11856.72
RPA5603 ,236.6,9448.8,10020.3
JST973  ,236.6,10675.62,10690.86
RYR1334 ,236.58,10972.8,11346.18
DLH827  ,236.58,9098.28,9479.28
PGT4DQ  ,236.58,11269.98,11765.28
WZZ2XR  ,236.57,9456.42,10401.3
HKE152  ,236.57,8854.44,9456.42
AAL1896 ,236.57,10668.0,11300.46
AEA9047 ,236.56,10972.8,11673.84
RYR6ZU  ,236.54,11582.4,12085.32
WUK2252 ,236.51,10972.8,11437.62
SKY836  ,236.51,10668.0,11376.66
EZY957A ,236.51,11574.78,11910.06
LTG8473 ,236.48,7795.26,8199.12
AAL76   ,236.48,9433.56,9989.82
BAW26V  ,236.46,11269.98,11666.22
JAL674  ,236.46,9456.42,10126.98
RYR14EV ,236.45,11277.6,11696.7
UPS56   ,236.45,11582.4,12207.24
TVF87JQ ,236.45,10591.8,11056.62
DAL1547 ,236.43,10058.4,10683.24
GEC8350 ,236.39,10668.0,11399.52
HVN507  ,236.39,8900.16,9502.14
ENT4856 ,236.39,10972.8,11437.62
N450MB  ,236.38,13693.14,14348.46
RYR2AA  ,236.38,11582.4,11894.82
EXS118  ,236.37,10972.8,11300.46
AXM857  ,236.35,9448.8,10043.16
UAL619  ,236.35,10363.2,10706.1
IAE857  ,236.32,10980.42,11734.8
JZR115  ,236.31,9448.8,10149.84
AAL398Q ,236.3,11582.4,12298.68
CAI9CF  ,236.26,10972.8,11300.46
AAL2326 ,236.25,10660.38,11300.46
CSZ656  ,236.25,9761.22,10431.78
UWD72   ,236.23,9646.92,10264.14
TVS2722 ,236.23,10058.4,10447.02
CFG9YW  ,236.21,9753.6,10203.18
JJA6002 ,236.21,7665.72,8214.36
DAL2933 ,236.21,10972.8,11635.74
SBI2519 ,236.19,10675.62,10759.44
AIQ3074 ,236.19,11590.02,12298.68
ROJ008  ,236.18,11887.2,12801.6
TAM3254 ,236.18,8054.34,8481.06
TRA7L   ,236.17,9753.6,10309.86
NKS2614 ,236.16,11582.4,12275.82
RSX3115 ,236.15,10972.8,11285.22
CES874  ,236.14,10972.8,11719.56
SXS9CP  ,236.13,11582.4,12123.42
PGT51XE ,236.11,10370.82,10820.4
AAL781  ,236.11,10972.8,11498.58
AEE625  ,236.09,9867.9,10294.62
ELY5102 ,236.09,10668.0,10980.42
VLG9EK  ,236.08,10363.2,11064.24
CES5013 ,236.08,10972.8,11033.76
TOY239  ,236.08,13098.78,13578.84
UAL492  ,236.07,10363.2,11003.28
JBU130  ,236.06,11285.22,11971.02
CFG143  ,236.05,10965.18,11399.52
WMT8QG  ,236.03,10957.56,11353.8
THY9UH  ,236.02,8816.34,9273.54
SKY309  ,236.01,11582.4,12336.78
WMT726  ,236.0,10972.8,11422.38
CFG9VK  ,235.98,10972.8,11422.38
CSZ9811 ,235.98,9441.18,10081.26
DAL2223 ,235.98,10066.02,9989.82
SXS6YG  ,235.98,12496.8,13121.64
KLM49E  ,235.97,10668.0,11125.2
EXS22A  ,235.97,11277.6,11780.52
DAL2469 ,235.97,12192.0,12908.28
AAL1670 ,235.96,10363.2,10995.66
SXS7N   ,235.92,11887.2,12268.2
JIA5510 ,235.91,7231.38,7688.58
EXS4GC  ,235.91,8862.06,9326.88
UAL951  ,235.91,7231.38,7559.04
AKJ154V ,235.89,10980.42,11628.12
FDX1717 ,235.89,10370.82,10904.22
BAW530P ,235.88,7680.96,8054.34
AUA73   ,235.85,10370.82,10736.58
IBE0979 ,235.84,11574.78,12092.94
DLH568  ,235.84,11277.6,11788.14
NSZ3391 ,235.83,10972.8,11346.18
UAE4T   ,235.83,10972.8,11346.18
PGT88UE ,235.82,10363.2,10767.06
EIN34J  ,235.82,9753.6,10104.12
JBU454  ,235.79,10668.0,11308.08
TOM5MJ  ,235.79,11033.76,11452.86
UPS990  ,235.76,11590.02,12070.08
CES9075 ,235.75,9174.48,9814.56
ETD19N  ,235.74,6995.16,7406.64
SAS97N  ,235.73,11574.78,11940.54
EXS7KJ  ,235.69,11582.4,12009.12
AAL445  ,235.69,10157.46,10759.44
QTR8F   ,235.68,7513.32,8001.0
THY7DH  ,235.67,9608.82,10050.78
RYR3015 ,235.65,10668.0,10965.18
JBU123  ,235.64,9753.6,10370.82
FDB759  ,235.64,11582.4,12420.6
HYS5284 ,235.62,9677.4,10233.66
JZR252  ,235.62,10058.4,10850.88
DAL401  ,235.62,8001.0,8496.3
ASL17E  ,235.62,9753.6,10271.76
BEL4KE  ,235.6,11269.98,11864.34
CEB114  ,235.59,10370.82,11132.82
SXS7KZ  ,235.59,11277.6,11727.18
CAI98BL ,235.59,10972.8,11513.82
TKJ5BU  ,235.57,10972.8,11346.18
TVF8068 ,235.56,11582.4,12352.02
TVL5044 ,235.54,10668.0,11064.24
NSZ3306 ,235.53,11887.2,12352.02
RPA4751 ,235.53,8839.2,9395.46
IBB89KZ ,235.53,11582.4,12268.2
CES734  ,235.51,11003.28,11757.66
THY4AS  ,235.5,11277.6,11711.94
EIN643  ,235.5,10972.8,11452.86
LET7215 ,235.49,12496.8,13228.32
AAR755  ,235.49,10614.66,11330.94
TAI551  ,235.48,10675.62,11361.42
KLM68J  ,235.42,10363.2,10797.54
RYR84YW ,235.42,11582.4,12077.7
DAL448  ,235.42,6682.74,7071.36
QTR16C  ,235.42,11582.4,12031.98
NKS2569 ,235.41,10363.2,11026.14
JFA43R  ,235.4,8176.26,8534.4
ELY312  ,235.4,10668.0,11094.72
FAD586  ,235.4,10050.78,10835.64
SEU7362 ,235.39,10965.18,11399.52
SWA1296 ,235.37,10668.0,11323.32
JBU1911 ,235.36,9867.9,10477.5
CJT1801 ,235.36,9372.6,9974.58
NKS2428 ,235.34,11574.78,12291.06
EIN4TH  ,235.34,10980.42,11475.72
UPS834  ,235.32,6134.1,6477.0
THY4CP  ,235.31,10972.8,11407.14
RYR51AX ,235.31,11277.6,11765.28
CSH822  ,235.28,9136.38,9776.46
HVN217  ,235.28,9585.96,10287.0
KLM646  ,235.25,11887.2,12275.82
AEE616  ,235.25,10980.42,11468.1
FIN7KV  ,235.25,9144.0,9502.14
EWG14H  ,235.25,11590.02,12100.56
AAL3316 ,235.22,10972.8,11628.12
CDC8054 ,235.21,10058.4,10797.54
AAL1146 ,235.21,9136.38,9646.92
IGO3TC  ,235.2,9105.9,9624.06
KLM55Z  ,235.2,11887.2,12321.54
ROT362Q ,235.19,11879.58,12283.44
SXS5J   ,235.18,9753.6,10203.18
AAL3182 ,235.16,6050.28,6370.32
VJC949  ,235.16,10363.2,11071.86
SFR414  ,235.15,11277.6,11795.76
N18HA   ,235.15,10797.54,11445.24
RYR8YR  ,235.14,10058.4,10561.32
FDX1701 ,235.14,10972.8,11704.32
SAS23A  ,235.1,11590.02,12039.6
CJT918  ,235.09,11582.4,12268.2
LBT542  ,235.08,9243.06,9761.22
EJU4649 ,235.05,11887.2,12291.06
MEA248  ,235.04,10058.4,10462.26
LOT3NE  ,235.03,11887.2,12306.3
AAR117  ,235.02,9784.08,10477.5
RPA3479 ,235.02,8534.4,9067.8
SAS2676 ,235.02,11567.16,11948.16
VJC1459 ,235.01,8549.64,9113.52
EJU54ER ,235.01,10355.58,11071.86
DAL2550 ,235.0,10965.18,11635.74
VKG1487 ,235.0,10972.8,11475.72
BAW73B  ,235.0,11026.14,11445.24
ASA168  ,235.0,11277.6,11323.32
Unknown,234.99,9144.0,9761.22
RYR82T  ,234.98,12496.8,12900.66
EJU57GB ,234.97,9502.14,9906.0
THY3HU  ,234.95,10363.2,10629.9
CBJ5725 ,234.94,9479.28,10119.36
AEA62YU ,234.94,11277.6,11590.02
AIC2718 ,234.93,10965.18,11597.64
DLH9FW  ,234.89,11277.6,11696.7
KQA002  ,234.88,8595.36,9075.42
LZB432  ,234.87,8877.3,9593.58
SWR22D  ,234.87,8260.08,8648.7
NKS3997 ,234.85,11574.78,12298.68
AFL1751 ,234.85,10972.8,10995.66
RYR38DA ,234.83,10980.42,11727.18
TVS1BC  ,234.82,11277.6,11734.8
FFT4601 ,234.81,10972.8,11666.22
NKS1    ,234.81,10340.34,10995.66
ENT73JK ,234.8,10972.8,11414.76
JEI121  ,234.79,11277.6,11696.7
DAL1200 ,234.79,10363.2,11010.9
FDX1429 ,234.78,10370.82,11056.62
RYR5VK  ,234.77,11277.6,11993.88
TVQ1UV  ,234.76,11277.6,11635.74
EJU83MN ,234.76,8816.34,9296.4
EZY54VU ,234.72,11590.02,12092.94
NKS1387 ,234.72,10050.78,10675.62
SWR5EC  ,234.71,10972.8,11414.76
CAI9048 ,234.71,12496.8,13152.12
UAL572  ,234.71,7444.74,7879.08
ENT47GF ,234.7,11574.78,11940.54
PGT1187 ,234.7,11590.02,12009.12
EFW73H  ,234.68,10668.0,11231.88
RYR54MH ,234.67,11582.4,12047.22
RYR54RR ,234.67,11277.6,11719.56
APJ582  ,234.65,8580.12,9113.52
QFA7354 ,234.64,11277.6,11254.74
CND202  ,234.62,8382.0,8816.34
TVF19WY ,234.62,8046.72,8305.8
SWA3754 ,234.58,9250.68,9738.36
KAC183  ,234.56,9243.06,9654.54
EJU37ND ,234.54,9151.62,9578.34
DAL1942 ,234.53,9745.98,10347.96
DAL1108 ,234.53,10386.06,11026.14
NKS2115 ,234.53,11574.78,12260.58
TFL5255 ,234.53,10248.9,10584.18
TVS26M  ,234.52,11277.6,11727.18
JJA1514 ,234.5,11582.4,12344.4
EZY26PW ,234.5,11567.16,12024.36
WZZ4491 ,234.49,10660.38,11300.46
AIC2504 ,234.47,10972.8,11628.12
IFA2281 ,234.45,12192.0,12603.48
TVS2505 ,234.44,11582.4,12001.5
ELY396  ,234.44,10363.2,10843.26
FFT1872 ,234.43,7124.7,7559.04
Unknown,234.42,9105.9,9601.2
AIC2659 ,234.42,11277.6,12062.46
TRA28H  ,234.42,11582.4,12131.04
JBU2255 ,234.4,9144.0,9646.92
JST530  ,234.39,10629.9,10629.9
EDW298  ,234.37,11574.78,12031.98
AAB81R  ,234.36,11887.2,12298.68
KLM74E  ,234.35,9304.02,9296.4
DLH2RL  ,234.33,11277.6,11727.18
QTR8942 ,234.31,11231.88,12031.98
QFA781  ,234.31,9144.0,9197.34
NKS2756 ,234.31,11887.2,12618.72
RYR64KR ,234.3,11277.6,11772.9
IBB80ME ,234.29,11582.4,12252.96
ABY358  ,234.28,11277.6,12123.42
DKH1630 ,234.27,9151.62,9822.18
JST724  ,234.27,10972.8,10957.56
CEB854  ,234.27,10355.58,11125.2
JJP804  ,234.24,9395.46,9860.28
DLH4LC  ,234.22,9387.84,9814.56
UPS982  ,234.21,10370.82,11018.52
RYR65AF ,234.2,11277.6,11856.72
LBT214  ,234.19,10965.18,11483.34
JBU1201 ,234.18,10370.82,10980.42
THY50W  ,234.18,6804.66,7124.7
DAL2497 ,234.14,11277.6,11948.16
SWA3417 ,234.12,10972.8,11658.6
EDW27D  ,234.11,10965.18,11559.54
THY6CL  ,234.08,10675.62,11064.24
TKJ8SH  ,234.08,10972.8,11330.94
TLM746  ,234.07,9753.6,10401.3
SKY025  ,234.06,10972.8,11681.46
LZB302  ,234.05,11887.2,12268.2
NMA2273 ,234.04,10675.62,11468.1
EZY84ZA ,234.04,10972.8,11422.38
SNJ37   ,234.04,12184.38,12992.1
AHY072  ,234.0,11277.6,11711.94
UAL2436 ,234.0,10972.8,11643.36
WUK735  ,233.99,10972.8,11445.24
SWA3443 ,233.99,12192.0,12893.04
DAL1023 ,233.97,10256.52,10843.26
LZB462  ,233.96,8747.76,9113.52
RYR38VZ ,233.95,10629.9,10972.8
VIR301  ,233.94,10972.8,11650.98
TRA957U ,233.92,11277.6,11590.02
ASA110  ,233.92,11887.2,11902.44
MSC2980 ,233.92,10980.42,11750.04
MSR777  ,233.9,10972.8,11414.76
EJU49RV ,233.9,10965.18,11628.12
MSR797  ,233.9,10972.8,11658.6
JBU1924 ,233.9,11277.6,11963.4
EZY45HF ,233.88,11582.4,12047.22
VLG9UZ  ,233.88,10370.82,11026.14
VIV808  ,233.87,11285.22,11978.64
AAL195  ,233.87,7124.7,7421.88
VLG83FL ,233.86,8686.8,9258.3
GLO9616 ,233.85,11887.2,12565.38
RPA4578 ,233.83,10668.0,11330.94
CCA157  ,233.82,9448.8,10081.26
TWB306  ,233.82,10363.2,11087.1
THY5RM  ,233.81,10972.8,11414.76
DAL1388 ,233.8,9387.84,9989.82
AAL2729 ,233.8,10972.8,11628.12
NKS1168 ,233.79,11582.4,12275.82
SWR8EM  ,233.79,8709.66,9121.14
UAL1138 ,233.76,10972.8,11643.36
EZY67BQ ,233.76,11590.02,11917.68
SXS9XQ  ,233.76,12496.8,12999.72
SKW5595 ,233.75,10668.0,11323.32
UAE338  ,233.73,8526.78,9136.38
PGT5993 ,233.73,11582.4,12039.6
CCA635  ,233.72,11582.4,11666.22
AAL2159 ,233.72,10104.12,10683.24
ROT302R ,233.72,12504.42,12893.04
NOZ81R  ,233.7,10972.8,11315.7
AXB1574 ,233.68,11277.6,11986.26
RYR960X ,233.68,10660.38,11132.82
JAL485  ,233.66,9753.6,10431.78
MSC2930 ,233.65,10988.04,11681.46
RYR51LE ,233.63,12397.74,12793.98
DAL2693 ,233.62,10668.0,11315.7
RYR844G ,233.62,10363.2,10736.58
WMT947  ,233.61,10363.2,10789.92
TYSON43 ,233.59,11277.6,11940.54
IGO1082 ,233.59,10980.42,11681.46
NKS2000 ,233.58,11285.22,11978.64
TVF7297 ,233.56,10972.8,11506.2
BTI24H  ,233.56,10972.8,11308.08
T7ALX1  ,233.56,9875.52,10180.32
SXS43T  ,233.54,11582.4,11963.4
IGO6931 ,233.52,10668.0,11300.46
RYR61LQ ,233.49,7780.02,8183.88
EJU93DL ,233.48,11582.4,12031.98
JIA5214 ,233.48,10668.0,11323.32
KLM21A  ,233.48,10668.0,11102.34
DAL3240 ,233.48,6918.96,7322.82
PGT49FB ,233.46,10363.2,10789.92
KAL8232 ,233.45,10972.8,11521.44
RYR52FF ,233.45,11277.6,11993.88
UAL2115 ,233.4,10195.56,10782.3
THY1KV  ,233.38,9448.8,9829.8
CAI6PR  ,233.38,10972.8,11338.56
RYR5429 ,233.38,9105.9,9601.2
QTR36P  ,233.37,10980.42,11338.56
FDX1548 ,233.36,9753.6,10279.38
EDV4888 ,233.34,8732.52,9265.92
CES5591 ,233.33,9768.84,10454.64
UAL480  ,233.32,8686.8,9197.34
NSZ3407 ,233.31,10363.2,10965.18
ENY3842 ,233.31,7231.38,7650.48
EDV4986 ,233.29,10668.0,11308.08
ISR723  ,233.29,10363.2,10736.58
PGT7VD  ,233.27,9761.22,10149.84
AAL1585 ,233.25,10363.2,10988.04
FDX140  ,233.22,10980.42,11544.3
JBU264  ,233.19,7299.96,7696.2
IZA305  ,233.19,9494.52,9410.7
RYR9424 ,233.18,11277.6,11772.9
KMM395  ,233.18,11285.22,11757.66
AAL3319 ,233.18,7559.04,8031.48
ELY2372 ,233.18,11285.22,11635.74
FIA835  ,233.16,10988.04,11300.46
FDX19   ,233.13,10972.8,11582.4
AIC882  ,233.13,10050.78,10728.96
THY1TA  ,233.09,10058.4,10477.5
SXS8KZ  ,233.07,11887.2,12458.7
EWG31W  ,233.06,11277.6,11734.8
SDM6721 ,233.06,10972.8,11049.0
BTI7FN  ,233.06,10972.8,11300.46
JTA16   ,233.04,9540.24,10226.04
TTW255  ,233.02,9906.0,10546.08
FIN07RT ,233.0,10668.0,10995.66
AIQ398  ,233.0,9677.4,10370.82
JBU72   ,233.0,6408.42,6728.46
UAL837  ,232.97,10972.8,11734.8
DAL724  ,232.96,10972.8,11666.22
SWA370  ,232.95,12237.72,12946.38
VLG16HN ,232.94,8572.5,9166.86
EWG4GM  ,232.92,10972.8,11430.0
BAW388  ,232.9,10668.0,11125.2
FDX1544 ,232.88,10972.8,11551.92
SJO426  ,232.86,10149.84,10873.74
JBU538  ,232.86,10972.8,11673.84
UAL1057 ,232.86,10972.8,11681.46
UAL2223 ,232.85,10668.0,11117.58
RYR90JV ,232.85,11277.6,11841.48
SXS42E  ,232.84,11887.2,12344.4
IGO285K ,232.83,9105.9,9601.2
RYR365E ,232.83,8534.4,8923.02
MXY116  ,232.83,10241.28,10850.88
FHY248  ,232.82,11277.6,11841.48
FLI417  ,232.81,9022.08,9387.84
CBJ5287 ,232.81,9784.08,10447.02
PGT22EX ,232.81,10965.18,11315.7
RPA5625 ,232.77,10668.0,11315.7
SXS6G   ,232.76,11277.6,11734.8
TAP120Y ,232.75,9364.98,9768.84
SBI3050 ,232.74,10972.8,11003.28
CMP168  ,232.71,10363.2,11003.28
TFL3NM  ,232.67,11582.4,12024.36
LOT282  ,232.65,11887.2,12329.16
JST988  ,232.65,6827.52,6911.34
OMS337  ,232.65,7665.72,8130.54
RYR8G   ,232.65,11277.6,11673.84
PGT3CA  ,232.65,11277.6,11765.28
BAW652  ,232.63,9448.8,9936.48
SEH6MA  ,232.61,11269.98,11734.8
N684KF  ,232.6,12192.0,12832.08
AHY064  ,232.6,10668.0,11049.0
NJE966F ,232.6,10668.0,11079.48
DAL878  ,232.6,10972.8,11650.98
